timestamp,open,high,low,close,volume,retorno_diario,retorno_acumulado,mm_7,mm_30,mm_200,volatilidade_30
2019-02-03,3504.06,3511.09,3426.0,3458.11,19867.33639,-0.013313284466598296,-0.08928562022996234,3451.7742857142853,3605.1213333333335,,164.03104545793502
2019-02-04,3458.11,3484.88,3433.31,3463.22,23131.981108,0.0014776857879013061,-0.08793987053413876,3455.9271428571433,3594.8633333333337,,162.92118471790351
2019-02-05,3463.22,3478.97,3448.43,3471.59,25264.41503,0.002416825959656199,-0.08573557993647829,3464.577142857143,3577.663,,146.43284230145568
2019-02-06,3471.57,3482.72,3380.0,3405.37,35310.244846,-0.019074833145619197,-0.1031750212001663,3457.032857142857,3558.6603333333333,,128.98169906226542
2019-02-07,3407.0,3426.45,3390.0,3398.4,18665.538638,-0.002046767311628339,-0.10501061325102556,3451.932857142857,3540.1026666666667,,108.37604554428268
2019-02-08,3398.4,3733.58,3373.1,3659.04,47968.058013,0.07669491525423733,-0.0363694780808711,3480.0714285714284,3529.849,,76.48866976496687
2019-02-09,3660.27,3680.02,3625.13,3665.18,24759.833719,0.0016780357689447634,-0.034752471597043866,3502.9871428571428,3532.4923333333336,,79.79075474416842
2019-02-10,3665.18,3684.99,3609.76,3680.06,23250.602634,0.004059827893855283,-0.030833732756758714,3534.694285714286,3535.1173333333336,,83.34887169802411
2019-02-11,3679.75,3684.9,3615.53,3631.05,24954.614571,-0.013317717645907834,-0.04374081545584263,3558.6699999999996,3536.7146666666667,,84.74816937229009
2019-02-12,3631.05,3667.6,3582.34,3631.46,29479.59823,0.00011291499703935948,-0.04363283945285101,3581.508571428571,3541.8696666666665,,85.677060563385
2019-02-13,3631.51,3670.0,3591.75,3609.4,25773.997648,-0.006074691721786762,-0.04944247512601552,3610.655714285714,3541.313333333333,,85.16397948839159
2019-02-14,3608.34,3626.4,3568.11,3590.56,21753.501261,-0.005219704105945633,-0.054404104141537735,3638.1071428571427,3542.5633333333335,,85.61634021986696
2019-02-15,3590.57,3653.23,3573.45,3602.47,20777.872899,0.003317031326589781,-0.05126753293268049,3630.0257142857145,3542.917666666667,,85.84899050210323
2019-02-16,3602.49,3648.2,3597.91,3618.41,19565.992751,0.004424741913187313,-0.04706963662124608,3623.344285714286,3542.991,,85.9146711549052
2019-02-17,3617.22,3700.11,3604.4,3667.58,25690.227779,0.013588841507734095,-0.0341204169453847,3621.5614285714287,3545.4146666666666,,88.41776899483106
2019-02-18,3667.62,3925.0,3655.0,3898.6,64042.730492,0.0629897643677848,0.02672011039887967,3659.782857142857,3553.1913333333337,,107.52168098072052
2019-02-19,3897.35,3994.52,3856.0,3907.79,50207.172667,0.0023572564510336846,0.029140353002523378,3699.2585714285715,3565.475,,125.43530819950064
2019-02-20,3907.35,3986.98,3870.66,3969.74,36205.14085,0.015852950132939636,0.045455263698468196,3750.735714285714,3580.2363333333333,,145.2336679044798
2019-02-21,3969.74,4016.48,3901.03,3937.31,31103.884728,-0.008169300760251241,0.036914625217927544,3800.2714285714283,3592.449,,159.16075686723758
2019-02-22,3937.31,3988.0,3926.65,3962.0,23943.16375,0.006270778780436359,0.043416887446868335,3851.632857142857,3606.088333333333,,172.61166209219482
2019-02-23,3962.0,4162.02,3933.15,4117.76,33657.942883,0.03931347804139329,0.08443723433952965,3922.968571428571,3624.3596666666663,,196.03936069387822
2019-02-24,4118.0,4198.0,3712.66,3743.56,62224.18689,-0.09087465029530628,-0.014110620098284232,3933.8228571428567,3630.3020000000006,,196.88712427735595
2019-02-25,3743.56,3872.66,3740.0,3827.92,38102.966245,0.022534699590763818,0.008106100907525393,3923.7257142857147,3639.057666666667,,199.71470269781904
2019-02-26,3828.44,3841.51,3777.0,3809.23,28838.748036,-0.004882547179669405,0.0031839753077318456,3909.6457142857143,3647.6706666666664,,201.34407546207618
2019-02-27,3809.31,3838.85,3677.17,3818.07,31500.995466,0.002320678982366653,0.005512043274675582,3887.9785714285717,3660.468,,199.49724485868705
2019-02-28,3818.04,3888.0,3763.87,3813.69,32561.961044,-0.0011471764530247563,0.004358543535398107,3870.3185714285714,3673.889666666667,,195.6451564913013
2019-03-01,3814.26,3857.0,3813.01,3823.0,23174.57217,0.0024412052369227055,0.006810388871624884,3850.4614285714283,3686.050333333333,,193.0964175185696
2019-03-02,3822.17,3841.31,3772.25,3819.93,19445.838355,-0.0008030342662830314,0.006001885629711268,3807.914285714286,3698.911333333333,,188.53182319380886
2019-03-03,3819.97,3835.0,3781.32,3807.75,16718.16541,-0.003188540104137938,0.002794208272542509,3817.0842857142857,3710.434,,184.068211224666
2019-03-04,3807.32,3830.0,3670.69,3715.3,34742.84166,-0.02427943010964473,-0.02155306362156717,3800.995714285714,3717.451666666667,,179.92341788667468
2019-03-05,3716.1,3877.1,3703.55,3857.73,32962.536162,0.03833606976556392,0.015956746393338772,3807.924285714286,3730.7723333333333,,174.7803901586873
2019-03-06,3857.58,3907.0,3813.09,3861.84,24775.11883,0.0010653933790079062,0.01703913998430462,3814.1771428571424,3744.0596666666665,,168.78830284041334
2019-03-07,3861.84,3905.4,3840.4,3873.64,26455.257661,0.003055538292627169,0.02014674202162725,3822.741428571429,3757.461333333333,,162.24273508485996
2019-03-08,3873.63,3932.0,3800.0,3864.89,34730.366592,-0.0022588573021756764,0.01784237610412087,3828.7257142857147,3772.7786666666666,,149.00734047489823
2019-03-09,3864.88,3971.75,3854.75,3943.04,30979.747653,0.020220497866692222,0.03842365569876316,3846.3128571428574,3790.9333333333334,,134.27124064507544
2019-03-10,3943.43,3943.43,3881.69,3916.82,23187.561412,-0.006649691608505037,0.031518458629389956,3861.894285714286,3799.526,,133.7871185645055
2019-03-11,3915.99,3936.98,3830.0,3871.61,38066.885705,-0.011542526845757517,0.019612129128765865,3884.2242857142855,3806.4069999999997,,131.93488600768947
2019-03-12,3871.61,3905.2,3826.06,3882.73,26921.008622,0.0028721901224555424,0.022540649014785474,3887.7957142857144,3813.162666666666,,130.42240065511612
2019-03-13,3882.69,3893.56,3840.0,3866.0,24461.008757,-0.004308823946037932,0.01813470138051332,3888.3900000000003,3820.994333333333,,126.09202790527374
2019-03-14,3866.0,3920.0,3810.43,3877.12,27048.74853,0.002876357992757317,0.021063221266532706,3888.887142857143,3829.183,,121.24241670278191
2019-03-15,3877.12,3939.22,3872.2,3923.76,21740.061498,0.012029547705513455,0.033346149997103725,3897.2971428571427,3839.661666666667,,115.0169631891938
2019-03-16,3924.46,4056.98,3921.98,4005.98,28568.376124,0.020954390686484414,0.054999288938517576,3906.288571428572,3853.5089999999996,,108.8332861845316
2019-03-17,4005.98,4012.0,3950.01,3981.14,18814.255577,-0.006200729908786395,0.048457523293848226,3915.477142857143,3866.131333333333,,100.34169809940083
2019-03-18,3981.85,4037.0,3953.33,3987.81,22454.47801,0.0016753995086835616,0.050214108513250366,3932.077142857143,3878.444666666667,,91.13773747062423
2019-03-19,3987.83,4031.0,3970.0,4015.53,19893.741815,0.006951183732424537,0.05751433973991049,3951.0485714285714,3890.043,,85.3328916311759
2019-03-20,4017.48,4050.0,3980.5,4043.04,23432.300255,0.00685090137540989,0.06475926618455041,3976.3399999999997,3894.8576666666663,,89.79071427619878
2019-03-21,4043.04,4069.32,3880.01,3980.64,35997.682119,-0.015433930903478554,0.048325845241419474,3991.128571428572,3897.286,,91.12765924789294
2019-03-22,3980.85,4008.0,3968.25,3986.93,20022.606318,0.0015801479159129883,0.04998235514097549,4000.152857142857,3897.859,,91.6514899835621
2019-03-23,3987.89,4018.83,3978.01,4006.01,17302.604318,0.004785637069123494,0.05500718962166373,4000.157142857143,3900.149,,93.5106129455281
2019-03-24,4006.01,4006.02,3950.0,3992.18,17179.850648,-0.0034523128998680264,0.05136497469147927,4001.7342857142858,3901.1549999999997,,94.35746502091133
2019-03-25,3991.35,3999.3,3888.71,3936.12,33192.890217,-0.014042452995606358,0.0366012314531472,3994.35,3895.1003333333338,,85.37981278334838
2019-03-26,3935.47,3958.98,3894.0,3948.55,29349.537627,0.003157932176864664,0.039874747836530666,3984.781428571428,3901.9333333333334,,80.92000265623541
2019-03-27,3948.77,4048.0,3936.15,4038.05,32364.555852,0.022666548479821635,0.06344511922130969,3984.068571428572,3908.9376666666662,,83.35038442636657
2019-03-28,4039.58,4039.7,4002.0,4027.81,20089.293875,-0.0025358774656084604,0.06074835270756496,3990.807142857143,3916.2236666666668,,83.88574945694971
2019-03-29,4028.22,4123.71,4024.03,4103.25,30084.217444,0.018729781196233253,0.08061593725804261,4007.424285714286,3925.729666666667,,88.41546437849262
2019-03-30,4104.24,4140.0,4052.0,4106.97,19509.292601,0.0009065984280753892,0.08159562196811398,4021.847142857143,3935.5056666666665,,91.7510879643605
2019-03-31,4106.99,4116.12,4082.57,4103.95,13525.087433,-0.0007353352958507919,0.08080028653144322,4037.8142857142852,3944.870666666667,,94.17783504271837
2019-04-01,4102.44,4158.7,4067.0,4144.56,25507.067641,0.009895344728859001,0.0914951779497215,4067.5914285714284,3955.6916666666666,,97.90342042854957
2019-04-02,4144.54,4897.99,4140.54,4857.29,105383.639263,0.17196759125214722,0.27919697456506887,4197.411428571429,3990.6763333333333,,188.66521371308076
2019-04-03,4857.19,5275.01,4753.5,4932.6,109890.125743,0.015504530303934949,0.2990303228219149,4325.204285714286,4031.2529999999997,,248.73725339928652
2019-04-04,4932.59,5039.08,4777.0,4898.66,61054.254168,-0.006880752544297208,0.29009201662303874,4449.611428571428,4065.9506666666666,,292.4570847142199
2019-04-05,4898.64,5028.22,4880.62,5004.95,39768.552806,0.02169777041068377,0.31808413700838156,4578.425714285714,4104.0543333333335,,336.1498612296498
2019-04-06,5004.96,5205.0,4928.59,5043.89,41770.842313,0.007780297505469713,0.328339223731547,4712.271428571429,4143.062666666667,,374.2328226167212
2019-04-07,5042.07,5234.0,5026.0,5170.27,37615.486804,0.025056057923547037,0.36162216826348415,4864.602857142857,4186.575333333333,,414.4972138563934
2019-04-08,5170.27,5305.0,5039.0,5236.9,50178.430782,0.012887141290493398,0.37916958553016356,5020.651428571428,4229.704,,453.73926352720116
2019-04-09,5238.38,5238.4,5076.68,5150.0,34067.012311,-0.01659378640035125,0.3562839400180151,5062.467142857144,4270.81,,479.5420765329328
2019-04-10,5150.0,5422.0,5135.0,5308.25,40073.620471,0.030728155339805774,0.3979600436117725,5116.131428571428,4318.698,,509.12300488802
2019-04-11,5307.86,5332.67,4927.0,5017.37,54696.600686,-0.05479772052936471,0.321355019830716,5133.089999999999,4356.519333333334,,517.6918820670852
2019-04-12,5017.37,5080.58,4861.22,5048.01,33276.678614,0.006106785028809902,0.329424250883561,5139.2414285714285,4395.919666666667,,524.0136940727284
2019-04-13,5047.0,5099.0,5004.0,5045.22,17292.456802,-0.0005526930414163633,0.32868948735100756,5139.431428571429,4434.856333333333,,527.5210766861934
2019-04-14,5047.45,5152.99,5000.0,5131.3,18281.607739,0.017061694039110176,0.35135918085717255,5133.864285714285,4475.107666666667,,533.2168261804514
2019-04-15,5131.28,5167.38,4950.0,5024.95,29057.191581,-0.020725742014694237,0.3233512591055383,5103.585714285714,4509.073333333334,,534.75489572219
2019-04-16,5024.95,5197.72,5003.94,5173.72,24242.229493,0.02960626473895278,0.36253074682524344,5106.9742857142855,4548.826,,538.4701992304774
2019-04-17,5173.72,5230.4,5146.8,5202.82,23307.536134,0.00562457960616336,0.3701944094766072,5091.912857142857,4589.326333333333,,540.5079156043131
2019-04-18,5202.41,5287.0,5198.8,5258.44,22619.239001,0.010690356383653565,0.38484227602880194,5126.351428571428,4630.756666666666,,542.6401642946704
2019-04-19,5258.44,5320.0,5175.0,5258.68,24611.236323,4.564091251402225e-05,0.38490548149396786,5156.447142857142,4671.278,,542.6280102548183
2019-04-20,5258.68,5333.42,5230.1,5291.73,19168.908274,0.006284847147953299,0.3936094007595201,5191.662857142857,4714.981,,537.8626551668215
2019-04-21,5292.91,5314.35,5165.0,5256.14,25549.570939,-0.006725588796102411,0.38423655698762893,5209.4971428571425,4757.2880000000005,,528.4554323713195
2019-04-22,5257.41,5400.0,5208.35,5357.14,29563.852309,0.01921562211052219,0.41083552357827346,5256.952857142857,4802.325666666667,,519.7227782968284
2019-04-23,5357.14,5600.0,5332.41,5493.31,41262.103917,0.025418413556487218,0.4466967243767692,5302.608571428572,4852.363333333333,,511.22744540979943
2019-04-24,5490.91,5582.2,5333.35,5415.0,48224.152413,-0.014255521716415087,0.4260733078053496,5332.92,4901.659333333333,,490.7210328931069
2019-04-25,5415.0,5491.84,5102.0,5219.9,49636.089948,-0.03602954755309329,0.37469253174757977,5327.414285714286,4944.037666666667,,459.47454464543074
2019-04-26,5220.47,5510.0,5161.62,5314.1,48912.294513,0.018046322726489095,0.39950067682519097,5335.331428571429,4986.572666666666,,430.88699813878924
2019-04-27,5315.0,5342.5,5257.67,5295.69,15422.896935,-0.003464368378464977,0.3946522909347574,5335.897142857143,5028.835333333333,,394.22504664855705
2019-04-28,5295.69,5340.0,5259.48,5307.52,14371.433869,0.002233892089605005,0.39776779365522597,5343.237142857143,5068.977666666668,,356.20620534860154
2019-04-29,5309.81,5332.0,5178.8,5238.14,19918.135079,-0.013072018569878274,0.379496147100187,5326.237142857143,5106.683333333333,,307.38656929281854
2019-04-30,5238.14,5339.98,5192.15,5320.81,22238.06823,0.01578231967835908,0.4012677962887867,5301.594285714286,5147.245333333333,,244.3235843872131
2019-05-01,5321.94,5402.0,5316.2,5383.2,17217.473216,0.011725658311422471,0.4176985836708691,5297.051428571429,5188.533333333334,,158.68882600501576
2019-05-02,5383.2,5538.0,5370.0,5492.87,22795.787835,0.020372640808441034,0.4465808476906312,5336.047142857143,5209.7193333333325,,155.33228280785187
2019-05-03,5494.81,5844.0,5477.57,5772.69,46297.172849,0.05094240351583057,0.5202731529519595,5401.5599999999995,5237.722333333334,,177.7572182671961
2019-05-04,5770.62,5900.0,5587.45,5829.45,39682.408991,0.009832504430343558,0.535221245463692,5477.811428571428,5268.748666666667,,196.75212793369334
2019-05-05,5829.83,5839.9,5696.0,5775.62,23822.543775,-0.009234147303776474,0.5210447863391932,5544.682857142858,5294.437666666667,,210.922576572923
2019-05-06,5773.18,5805.0,5619.14,5747.79,25256.596325,-0.004818530304971591,0.5137155859409988,5617.489999999999,5317.901000000001,,221.00086054365067
2019-05-07,5749.92,6028.41,5747.74,5846.34,39905.064422,0.017145720355127736,0.5396693300747415,5692.565714285714,5340.4366666666665,,239.15203697335596
2019-05-08,5846.34,6014.72,5772.2,5987.29,23074.186907,0.024109100736529054,0.5767893730544575,5778.864285714286,5365.449666666666,,265.71614977567486
2019-05-09,5986.66,6224.55,5983.71,6209.18,27453.011436,0.037060172465339214,0.6352254591613697,5881.194285714286,5400.755666666667,,303.74751327131133
2019-05-10,6209.95,6468.92,6172.0,6373.33,36623.61079,0.026436663134262517,0.6784553637737887,5967.0,5436.258333333333,,351.1137136763656
2019-05-11,6375.16,7343.99,6372.85,7076.22,74022.424393,0.11028614554714733,0.8635657363173348,6145.110000000001,5504.886666666667,,452.87799020177056
2019-05-12,7076.24,7521.78,6750.0,6967.31,86948.975339,-0.015390985582698136,0.8348836229372645,6315.351428571428,5568.863333333333,,517.1210438994701
2019-05-13,6968.24,8100.0,6870.0,7790.71,85804.735333,0.11818047424328748,1.051731039677232,6607.197142857142,5660.379666666666,,647.7056094505264
2019-05-14,7795.62,8366.0,7599.56,7947.56,76583.722603,0.020132953222491867,1.093038444724188,6907.371428571429,5754.255,,762.3250590983547
2019-05-15,7945.26,8249.0,7850.0,8169.87,37884.327211,0.02797210716244969,1.1515851403951403,7219.168571428571,5859.085666666667,,867.5504827035686
2019-05-16,8169.08,8320.0,7705.0,7866.59,69630.513996,-0.037121765707410215,1.0717145009138465,7455.941428571428,5948.848,,931.1709465243393
2019-05-17,7868.67,7925.0,6913.0,7355.26,88752.008159,-0.06500020974780685,0.9370526238168735,7596.217142857143,6020.596,,954.3422412523822
2019-05-18,7355.28,7458.0,7156.61,7257.45,37054.944779,-0.013297966353330914,0.9112937632007254,7622.107142857144,6087.229666666667,,968.9672599126573
2019-05-19,7257.32,8275.09,7243.08,8148.48,65577.442058,0.12277452824339119,1.1459519533122302,7790.845714285714,6183.556333333333,,1025.7364479324722
2019-05-20,8147.94,8156.03,7553.0,7938.15,65859.208564,-0.025812176013195076,1.090560263777475,7811.908571428571,6271.770333333334,,1059.6309700876288
2019-05-21,7937.16,8042.32,7771.0,7904.87,52301.752247,-0.004192412589835159,1.0817957726078054,7805.8099999999995,6360.061333333333,,1082.1971029146123
2019-05-22,7904.48,8016.0,7465.0,7628.43,49136.994589,-0.03497084708540421,1.0089936109808968,7728.461428571428,6435.771,,1089.041270584772
2019-05-23,7627.8,7940.98,7461.0,7851.51,49648.184701,0.02924323877914592,1.0677430908525896,7726.307142857143,6514.377666666667,,1103.677703460143
2019-05-24,7849.95,8130.0,7766.0,7964.87,46664.785325,0.014437987087833948,1.097597138899277,7813.394285714286,6599.373333333334,,1114.2277142188354
2019-05-25,7964.52,8091.8,7908.34,8025.41,28414.328817,0.007600877352675006,1.1135407174873722,7923.102857142856,6692.890333333333,,1112.1874933955153
2019-05-26,8023.0,8740.0,7833.42,8614.43,49652.144567,0.07339438109704055,1.2686627303707527,7989.667142857143,6802.901333333333,,1134.1113625478877
2019-05-27,8612.54,8908.32,8589.0,8756.32,51886.768793,0.016471200067793124,1.3060303280890353,8106.5485714285705,6918.255666666667,,1151.386101910942
2019-05-28,8752.52,8798.49,8510.63,8715.64,31470.551534,-0.00464578727136522,1.2953170017434172,8222.372857142856,7031.859666666666,,1155.1079021682797
2019-05-29,8716.87,8750.0,8406.6,8645.68,33880.865922,-0.008026949254443583,1.2768926086475614,8367.694285714286,7145.444333333334,,1140.0831069909275
2019-05-30,8646.5,9074.26,8005.0,8269.54,70379.998521,-0.04350612097602491,1.1778338433663236,8427.412857142857,7243.735333333333,,1103.8859609945737
2019-05-31,8267.1,8594.0,8108.5,8555.0,44727.49162,0.03451945331904782,1.25301147705905,8511.717142857144,7349.4619999999995,,1070.9461123260126
2019-06-01,8555.0,8626.0,8442.36,8544.07,31868.234157,-0.0012776154295733866,1.2501329948329531,8585.81142857143,7451.1686666666665,,1032.7510753848183
2019-06-02,8545.1,8814.78,8524.0,8725.98,27835.133265,0.021290789986505354,1.2980401038676477,8601.747142857143,7549.611666666667,,1007.6909642108988
2019-06-03,8726.0,8800.95,8080.8,8115.82,45692.965104,-0.06992452423681927,1.1373507429275715,8510.247142857143,7625.824,,958.3602631564149
2019-06-04,8115.66,8115.66,7481.02,7687.03,74143.948941,-0.05283384796607116,1.0244262787255671,8363.302857142857,7689.537666666667,,892.3793421606355
2019-06-05,7687.04,7896.7,7572.78,7776.5,48679.656455,0.011639085576614194,1.0479887494272004,8239.134285714286,7757.161333333334,,813.5464180798568
2019-06-06,7778.08,7868.13,7444.58,7786.7,36624.118747,0.0013116440558091913,1.0506749816967509,8170.1571428571415,7821.839999999999,,729.1471145253745
2019-06-07,7787.57,8100.0,7737.49,7980.53,33942.225658,0.024892444809739622,1.101721295501351,8088.089999999999,7888.281333333333,,641.7966488115504
2019-06-08,7978.94,8044.65,7751.0,7893.62,22657.329634,-0.01089025415605227,1.0788330164281539,7995.16857142857,7944.429333333333,,558.0524784056618
2019-06-09,7895.28,7935.0,7506.66,7628.13,31568.465157,-0.03363349135124316,1.0089146041494388,7838.332857142857,7986.255999999999,,477.43793757064657
2019-06-10,7627.57,8020.0,7511.0,7982.75,36756.078468,0.04648845785271094,1.1023059460541353,7819.322857142857,8016.473666666667,,445.47208945800423
2019-06-11,7981.0,8010.0,7692.23,7884.9,30334.999427,-0.012257680623845246,1.0765365511937928,7847.589999999999,8047.0599999999995,,400.14728360854616
2019-06-12,7884.9,8200.0,7788.99,8127.64,41597.082622,0.03078542530659867,1.1404636120869913,7897.7528571428575,8058.291,,397.42322450357045
2019-06-13,8127.64,8309.82,8010.03,8218.54,30467.764341,0.011184058349041015,1.1644026820185713,7959.444285714286,8067.323666666667,,397.8988815184907
2019-06-14,8216.44,8684.41,8144.32,8650.0,39835.246255,0.052498375623894145,1.278030307020546,8055.082857142857,8083.3279999999995,,411.5862450317041
2019-06-15,8650.88,8864.99,8567.63,8808.7,31791.636039,0.018346820809248543,1.3198249208614894,8185.808571428572,8114.731666666666,,430.0079127265668
2019-06-16,8810.77,9333.0,8760.0,8953.33,63289.251219,0.01641899485735676,1.357914114307082,8375.122857142856,8168.000666666668,,431.6615734811438
2019-06-17,8953.0,9444.0,8950.0,9313.96,47895.485374,0.040278868309332916,1.4528882264019742,8565.295714285714,8236.551,,445.15652178212434
2019-06-18,9312.13,9336.36,8950.0,9081.55,51554.569401,-0.02495286644993111,1.3916816340719573,8736.245714285715,8267.653333333332,,470.65661003304984
2019-06-19,9081.97,9304.0,8960.0,9255.49,32147.706495,0.019153118135120106,1.4374897949509347,8897.367142857143,8311.564666666667,,499.4277542570945
2019-06-20,9253.76,9590.0,9175.2,9517.12,34556.053982,0.028267547153095096,1.5063916526648984,9082.878571428571,8365.306333333334,,539.3077452239039
2019-06-21,9518.06,10174.99,9518.06,10159.86,50484.415892,0.0675351366800041,1.6756611555012437,9298.572857142857,8449.687333333333,,613.0355228157728
2019-06-22,10159.86,11160.0,9921.72,10729.5,104169.447976,0.05606770172029929,1.825679327072479,9572.972857142857,8545.620333333332,,730.1912709528452
2019-06-23,10729.0,11392.64,10555.18,10906.07,57445.323945,0.016456498438883527,1.8721801145072328,9851.935714285715,8643.660333333333,,838.8887539641088
2019-06-24,10905.95,11143.63,10620.8,11056.59,43101.045285,0.013801488528865091,1.9118204754104386,10100.882857142857,8744.699666666666,,938.4878446018284
2019-06-25,11056.59,11850.0,11026.0,11820.86,61276.686648,0.06912348201389396,2.1130956456701604,10492.212857142858,8851.580666666667,,1093.0045487646485
2019-06-26,11821.28,13970.0,11741.0,13093.8,155930.147386,0.10768590440966208,2.4483321657879324,11040.542857142858,8996.163333333334,,1339.136819481839
2019-06-27,13098.38,13478.04,10525.1,11329.99,173894.820889,-0.13470573859383828,1.983822034478579,11299.524285714286,9083.308333333332,,1403.7580258156797
2019-06-28,11329.99,12480.0,10982.88,12400.63,95795.203964,0.09449611164705352,2.2657816145836054,11619.634285714286,9208.473333333333,,1525.5149206592514
2019-06-29,12407.06,12441.54,11475.02,11903.13,69642.074157,-0.040118929441488094,2.1347619524168167,11787.295714285716,9329.593,,1591.2276431631428
2019-06-30,11903.13,12180.0,10766.03,10854.1,84512.530443,-0.08813060094277714,1.8584934977377694,11779.871428571427,9406.229666666668,,1607.9124276601635
2019-07-01,10854.1,11282.28,10030.0,10624.93,90962.268271,-0.021113680544678992,1.798140179187492,11718.205714285714,9475.591666666667,,1614.3074470669224
2019-07-02,10624.9,10938.75,9727.0,10842.85,109561.038728,0.020510252773429993,1.8555307415581184,11578.49,9546.154,,1626.6294100200098
2019-07-03,10844.98,11991.89,10841.04,11940.0,96815.90029,0.1011864961702873,2.1444718920029264,11413.661428571428,9673.626666666669,,1660.1717691195645
2019-07-04,11940.0,12000.0,11055.0,11145.67,66512.221892,-0.0665268006700167,1.9352802372311775,11387.33,9788.914666666667,,1637.3922113231094
2019-07-05,11145.67,11406.83,10796.44,10970.73,63534.350582,-0.015695781411077192,1.8892087202473422,11183.058571428572,9895.389,,1605.5648435564522
2019-07-06,10982.41,11665.0,10964.51,11256.49,51469.496331,0.026047491825976987,1.9644653607715261,11090.681428571426,10011.048666666666,,1573.0710948896879
